FK_Ticketsystem_tNachrichtBenutzerOptionen_kNachricht;tNachrichtBenutzerOptionen;kNachricht;tNachricht;kNachricht
FK_Ticketsystem_tNachrichtEingangsrechnung_tNachricht;tNachrichtEingangsrechnung;kNachricht;tNachricht;kNachricht
FK_Ticketsystem_tNachrichtenanhang_kAnhang;tNachrichtenanhang;kAnhang;tFile;kFile
FK_Ticketsystem_tNachrichtenanhang_kNachricht;tNachrichtenanhang;kNachricht;tNachricht;kNachricht
FK_Ticketsystem_tNachrichtEntwurf_kAusgangskanalEmail;tNachrichtEntwurf;kAusgangskanalEmail;tAusgangskanalEmail;kAusgangskanalEmail
FK_Ticketsystem_tNachrichtEntwurf_kFile_HtmlInhalt;tNachrichtEntwurf;kFile_HtmlInhalt;tFile;kFile
FK_Ticketsystem_tNachrichtEntwurf_kTicket;tNachrichtEntwurf;kTicket;tTicket;kTicket
FK_Ticketsystem_tNachrichtEntwurfAnhang_kAnhang;tNachrichtEntwurfAnhang;kAnhang;tFile;kFile
FK_Ticketsystem_tNachrichtEntwurfAnhang_kNachrichtEntwurf;tNachrichtEntwurfAnhang;kNachrichtEntwurf;tNachrichtEntwurf;kNachrichtEntwurf
FK_Ticketsystem_tNachrichtEntwurfTyp_kAntwortkanal;tNachrichtEntwurfTyp;kAntwortkanal;tAntwortkanal;kAntwortkanal
FK_Ticketsystem_tNachrichtEntwurfTyp_kNachrichtEntwurf;tNachrichtEntwurfTyp;kNachrichtEntwurf;tNachrichtEntwurf;kNachrichtEntwurf
FK_Ticketsystem_tNachrichtLieferantenbestellung_tNachricht;tNachrichtLieferantenbestellung;kNachricht;tNachricht;kNachricht
FK_Ticketsystem_tNachrichtPreisanfrage_tNachricht;tNachrichtPreisanfrage;kNachricht;tNachricht;kNachricht
FK_Ticketsystem_tNachrichtRechnung_tNachricht;tNachrichtRechnung;kNachricht;tNachricht;kNachricht
FK_Ticketsystem_tNachrichtRechnungskorrektur_tNachricht;tNachrichtRechnungskorrektur;kNachricht;tNachricht;kNachricht
FK_Ticketsystem_tNachrichtRetoure_tNachricht;tNachrichtRetoure;kNachricht;tNachricht;kNachricht
FK_Ticketsystem_tNachrichtTyp_kAntwortkanal;tNachrichtTyp;kAntwortkanal;tAntwortkanal;kAntwortkanal
FK_Ticketsystem_tNachrichtTyp_kNachricht;tNachrichtTyp;kNachricht;tNachricht;kNachricht
FK_Ebay_tNegotiationAngebot_kAlienItem;tNegotiationAngebot;kAlienItem;ebay_alienitem;kAlienItem
FK_Ebay_tNegotiationAngebot_kEbayItem;tNegotiationAngebot;kEbayItem;ebay_item;kItem
FK_Ebay_tNegotiationAngebotStatus_kAlienItem;tNegotiationAngebotStatus;kAlienItem;ebay_alienitem;kAlienItem
FK_Ebay_tNegotiationAngebotStatus_kEbayItem;tNegotiationAngebotStatus;kEbayItem;ebay_item;kItem
FK_Ebay_tNegotiationAutomatisierung_kAlienItem;tNegotiationAutomatisierung;kAlienItem;ebay_alienitem;kAlienItem
FK_Ebay_tNegotiationAutomatisierung_kEbayItem;tNegotiationAutomatisierung;kEbayItem;ebay_item;kItem
FK_Ebay_tNegotiationGlobaleEinstellungen_kEbayuser;tNegotiationGlobaleEinstellungen;kEbayuser;ebay_user;kEbayuser
FK_Ebay_tNegotiationItem_kAlienItem;tNegotiationItem;kAlienItem;ebay_alienitem;kAlienItem
FK_Ebay_tNegotiationItem_kEbayItem;tNegotiationItem;kEbayItem;ebay_item;kItem
FK_Ebay_tNegotiationItem_kEbayuser;tNegotiationItem;kEbayuser;ebay_user;kEbayuser
FK_Ebay_tNegotiationItem_nSiteId;tNegotiationItem;nSiteId;ebay_xx_sites;SiteID
FK_Ebay_tNegotiationVerlauf_kAlienItem;tNegotiationVerlauf;kAlienItem;ebay_alienitem;kAlienItem
FK_Ebay_tNegotiationVerlauf_kEbayItem;tNegotiationVerlauf;kEbayItem;ebay_item;kItem
FK_Ebay_tNegotiationVerlauf_kEbayuser;tNegotiationVerlauf;kEbayuser;ebay_user;kEbayuser
FK_Ebay_tNegotiationVerlauf_nSiteId;tNegotiationVerlauf;nSiteId;ebay_xx_sites;SiteID
FK_SCX_tNotification_kNotification;tNotificationDetail;kNotification;tNotification;kNotification
FK_Ticketsystem_tNotiz_kFile_HtmlInhalt;tNotiz;kFile_HtmlInhalt;tFile;kFile
FK_Ticketsystem_tNotiz_kTicket;tNotiz;kTicket;tTicket;kTicket
FK_Ticketsystem_tNotizAnhang_kAnhang;tNotizAnhang;kAnhang;tFile;kFile
FK_Ticketsystem_tNotizAnhang_kNotiz;tNotizAnhang;kNotiz;tNotiz;kNotiz
FK_Ticketsystem_tNotizEntwurf_kFile_HtmlInhalt;tNotizEntwurf;kFile_HtmlInhalt;tFile;kFile
FK_Ticketsystem_tNotizEntwurf_kTicket;tNotizEntwurf;kTicket;tTicket;kTicket
FK_Ticketsystem_tNotizEntwurfAnhang_kAnhang;tNotizEntwurfAnhang;kAnhang;tFile;kFile
FK_Ticketsystem_tNotizEntwurfAnhang_kNotizEntwurf;tNotizEntwurfAnhang;kNotizEntwurf;tNotizEntwurf;kNotizEntwurf
FK_dbo_tOauthToken_cConfigId;tOauthToken;cConfigId;tOauthConfig;cId
FK_SCX_tOfferFailure_kOffer;tOfferFailure;kOffer;tOffer;kOffer
FK_SCX_tOfferPrice_kChannelPriceType;tOfferPrice;kChannelPriceType;tChannelPriceType;kChannelPriceType
FK_SCX_tOfferPrice_kOffer;tOfferPrice;kOffer;tOffer;kOffer
FK_pps_tOperationFile_kOperation;tOperationFile;kOperation;tOperation;kOperation
FK_pps_tOperationLabel_kOperation;tOperationLabel;kOperation;tOperation;kOperation
FK_pps_tOperationStep_kOperation;tOperationStep;kOperation;tOperation;kOperation
FK_pps_tOperationStepFile_kOperationStep;tOperationStepFile;kOperationStep;tOperationStep;kOperationStep
FK_pps_tOperationStepSprache_kOperationStep;tOperationStepSprache;kOperationStep;tOperationStep;kOperationStep
FK_SCX_tOrder_kAuftrag;tOrder;kAuftrag;tAuftrag;kAuftrag
FK_SCX_tOrderCancellationEvent_kAuftrag;tOrderCancellationEvent;kAuftrag;tAuftrag;kAuftrag
FK_SCX_tOrderItem_kAuftragPosition;tOrderItem;kAuftragPosition;tAuftragPosition;kAuftragPosition
FK_SCX_tOrderItem_kOrder;tOrderItem;kOrder;tOrder;kOrder
FK_SCX_tOrderShipping_kLieferschein;tOrderShipping;kLieferschein;tLieferschein;kLieferschein
FK_FulfillmentNetwork_tOutboundItemRef_kAuftragPosition;tOutboundItemRef;kAuftragPosition;tAuftragPosition;kAuftragPosition
FK_FulfillmentNetwork_tOutboundRef_kBestellung;tOutboundRef;kBestellung;tAuftrag;kAuftrag
FK_FulfillmentNetwork_tOutboundRef_kFulfillmentAuftrag;tOutboundRef;kFulfillmentAuftrag;tFulfillmentAuftrag;kFulfillmentAuftrag
FK_Shipping_tPackage_kVersand;tPackage;kVersand;tVersand;kVersand
FK_Shipping_tPackage_kPackage;tPackageDpdProperties;kPackage;tPackage;kPackage
FK_SCX_tPaymentRule_kChannel;tPaymentRule;kChannel;tChannel;kChannel
FK_dbo_tPlattformUeberverkaeufeMoeglich_kArtikel;tPlattformUeberverkaeufeMoeglich;kArtikel;tArtikel;kArtikel
FK_dbo_tPlattformUeberverkaeufeMoeglich_nPlattform;tPlattformUeberverkaeufeMoeglich;nPlattform;tPlattform;nPlattform
FK_Sync_tPosLogeintrag_kSyncLogsitzung;tPosLogeintrag;kSyncLogsitzung;tSyncLogsitzung;kSyncLogsitzung
FK_dbo_tPreis_kArtikel;tPreis;kArtikel;tArtikel;kArtikel
FK_Amazon_tPreiskonfiguration_kKundengruppe;tPreiskonfiguration;kKundengruppe;tKundenGruppe;kKundenGruppe
FK_Amazon_tPreiskonfiguration_kPlattform;tPreiskonfiguration;kPlattform;tPlattform;nPlattform
FK_Amazon_tPreiskonfiguration_kUser;tPreiskonfiguration;kUser;pf_user;kUser
FK_PParams_tProcessParameter_kProcessParameterGroup;tProcessParameter;kProcessParameterGroup;tProcessParameterGroup;kProcessParameterGroup
FK_PParams_tProcessParameterActualValue_kFile;tProcessParameterActualValue;kFile;tFile;kFile
FK_PParams_tProcessParameterActualValue_kProcessParameterAssignment;tProcessParameterActualValue;kProcessParameterAssignment;tProcessParameterAssignment;kProcessParameterAssignment
FK_PParams_tProcessParameterActualValueObjectType_kProcessParameter;tProcessParameterActualValueObjectType;kProcessParameter;tProcessParameter;kProcessParameter
FK_Deprecated_tProcessParameterAssignment_kLinkedProcessParameter;tProcessParameterAssignment;kLinkedProcessParameter;tProcessParameter;kProcessParameter
FK_Deprecated_tProcessParameterAssignment_kProcessParameter;tProcessParameterAssignment;kProcessParameter;tProcessParameter;kProcessParameter
FK_PParams_tProcessParameterAssignment_kProcessParameter;tProcessParameterAssignment;kProcessParameter;tProcessParameter;kProcessParameter
FK_PParams_tProcessParameterAssignment_kProcessParameterActualValueObjectType;tProcessParameterAssignment;kProcessParameterActualValueObjectType;tProcessParameterActualValueObjectType;kProcessParameterActualValueObjectType
FK_PParams_tProcessParameterAssignmentTargetValueObjectType_kProcessParameterAssignment;tProcessParameterAssignmentTargetValueObjectType;kProcessParameterAssignment;tProcessParameterAssignment;kProcessParameterAssignment
FK_PParams_tProcessParameterAssignmentTargetValueObjectType_kProcessParameterTargetValueObjectType;tProcessParameterAssignmentTargetValueObjectType;kProcessParameterTargetValueObjectType;tProcessParameterTargetValueObjectType;kProcessParameterTargetValueObjectType
FK_PParams_tProcessParameterGroupLanguage_kProcessParameterGroup;tProcessParameterGroupLanguage;kProcessParameterGroup;tProcessParameterGroup;kProcessParameterGroup
FK_PParams_tProcessParameterLanguage_kProcessParameter;tProcessParameterLanguage;kProcessParameter;tProcessParameter;kProcessParameter
FK_Deprecated_tProcessParameterLanguage_kProcessParameter;tProcessParameterLanguage;kProcessParameter;tProcessParameter;kProcessParameter
FK_PParams_tProcessParameterTargetValue_kFile;tProcessParameterTargetValue;kFile;tFile;kFile
FK_PParams_tProcessParameterTargetValue_kProcessParameterAssignmentTargetValueObjectType;tProcessParameterTargetValue;kProcessParameterAssignmentTargetValueObjectType;tProcessParameterAssignmentTargetValueObjectType;kProcessParameterAssignmentTargetValueObjectType
FK_PParams_tProcessParameterTargetValueObjectType_kProcessParameter;tProcessParameterTargetValueObjectType;kProcessParameter;tProcessParameter;kProcessParameter
FK_Deprecated_tProcessParameterValue_kFile;tProcessParameterValue;kFile;tFile;kFile
FK_Deprecated_tProcessParameterValue_kLinkedProcessParameterAssignment;tProcessParameterValue;kLinkedProcessParameterAssignment;tProcessParameterAssignment;kProcessParameterAssignment
FK_Deprecated_tProcessParameterValue_kProcessParameterAssignment;tProcessParameterValue;kProcessParameterAssignment;tProcessParameterAssignment;kProcessParameterAssignment
FK_pps_tProdCondition_tArtikel;tProdCondition;kArtikel;tProdItem;kArtikel
FK_pps_tProdCondition_tZustand;tProdCondition;kZustand;tZustand;kZustand
FK_pps_tProdItem_tArtikel;tProdItem;kArtikel;tArtikel;kArtikel
FK_pps_tProdItem_kItemLabelPrintTemplate;tProdItem;kItemLabelPrintTemplate;tVorlagenset;kVorlagenset
FK_pps_tProdItem_kItemSingleLabelPrintTemplate;tProdItem;kItemSingleLabelPrintTemplate;tVorlagenset;kVorlagenset
FK_Contact_tProductComplianceContact_kContact;tProductComplianceContact;kContact;tContact;kContact
FK_pps_tProductionOrderFile_kProductionOrder;tProductionOrderFile;kProductionOrder;tProductionOrder;kProductionOrder
FK_pps_tProductionOrderLabel_kProductionOrder;tProductionOrderLabel;kProductionOrder;tProductionOrder;kProductionOrder
FK_pps_tProductionOrderProducible_kArtikel;tProductionOrderProducible;kArtikel;tProdItem;kArtikel
FK_pps_tProductionOrderProducible_kBillOfMaterial;tProductionOrderProducible;kBillOfMaterial;tBillOfMaterial;kBillOfMaterial
FK_pps_tProductionOrderProducible_kDisposition;tProductionOrderProducible;kDisposition;tDisposition;kDisposition
FK_pps_tProductionOrderProducible_kProductionOrder;tProductionOrderProducible;kProductionOrder;tProductionOrder;kProductionOrder
FK_pps_tProductionOrderSearch_kProductionOrder;tProductionOrderSearch;kProductionOrder;tProductionOrder;kProductionOrder
FK_FulfillmentNetwork_tProductPictureRef_kArtikelbildPlattform;tProductPictureRef;kArtikelbildPlattform;tArtikelbildPlattform;kArtikelbildPlattform
FK_FulfillmentNetwork_tProductRef_kArtikel;tProductRef;kArtikel;tArtikel;kArtikel
FK_Rechnung_tRechnung_kPlattform;tRechnung;kPlattform;tPlattform;nPlattform
FK_Rechnung_tRechnung_kVersandArt;tRechnung;kVersandArt;tversandart;kVersandArt
FK_Rechnung_tRechnungAdresse_kRechnung;tRechnungAdresse;kRechnung;tRechnung;kRechnung
FK_Rechnung_tRechnungAusgabeDateien_kRechnung;tRechnungAusgabeDateien;kRechnung;tRechnung;kRechnung
FK_Rechnung_tRechnungEckdaten_kRechnung;tRechnungEckdaten;kRechnung;tRechnung;kRechnung
FK_Rechnung_tRechnungFile_kFile;tRechnungFile;kFile;tFile;kFile
FK_Rechnung_tRechnungFile_kRechnung;tRechnungFile;kRechnung;tRechnung;kRechnung
FK_Rechnung_tRechnung_kRechnung;tRechnungKorrektur;kRechnung;tRechnung;kRechnung
FK_Rechnung_tRechnung_kRechnungNeu;tRechnungKorrektur;kRechnungNeu;tRechnung;kRechnung
FK_tGutschrift_kRechnungskorrektur;tRechnungKorrektur;kRechnungskorrektur;tgutschrift;kGutschrift
FK_dbo_tRechnungLabel_kRechnung;tRechnungLabel;kRechnung;tRechnung;kRechnung
FK_Rechnung_tRechnungLieferscheinPosition_kLieferscheinPosition;tRechnungLieferscheinPosition;kLieferscheinPosition;tLieferscheinPos;kLieferscheinPos
FK_Rechnung_tRechnungLieferscheinPosition_kRechnungPosition;tRechnungLieferscheinPosition;kRechnungPosition;tRechnungPosition;kRechnungPosition
FK_Rechnung_tRechnungPosition_kAuftragPosition;tRechnungPosition;kAuftragPosition;tAuftragPosition;kAuftragPosition
FK_Rechnung_tRechnungPosition_kRechnung;tRechnungPosition;kRechnung;tRechnung;kRechnung
FK_Rechnung_tRechnungPosition_kSteuerklasse;tRechnungPosition;kSteuerklasse;tSteuerklasse;kSteuerklasse
FK_Rechnung_tRechnungPosition_kSteuerschluessel;tRechnungPosition;kSteuerschluessel;tSteuerschluessel;kSteuerschluessel
FK_Rechnung_tRechnungPositionEckdaten_kRechnungPosition;tRechnungPositionEckdaten;kRechnungPosition;tRechnungPosition;kRechnungPosition
FK_Rechnung_tRechnungPositionFile_kFile;tRechnungPositionFile;kFile;tFile;kFile
FK_Rechnung_tRechnungPositionFile_kRechnung;tRechnungPositionFile;kRechnung;tRechnung;kRechnung
FK_Rechnung_tRechnungPositionFile_kRechnungPosition;tRechnungPositionFile;kRechnungPosition;tRechnungPosition;kRechnungPosition
FK_Rechnung_tRechnungPositionTeilmengen_kRechnungPosition;tRechnungPositionTeilmengen;kRechnungPosition;tRechnungPosition;kRechnungPosition
FK_Rechnung_tRechnungPositionTeilmengenKonfiguration_kDimension;tRechnungPositionTeilmengenKonfiguration;kDimension;tDimension;kDimension
FK_Rechnung_tRechnungPositionTeilmengenKonfiguration_kMassEinheit;tRechnungPositionTeilmengenKonfiguration;kMassEinheit;tMassEinheit;kMassEinheit
FK_Rechnung_tRechnungPositionTeilmengenKonfiguration_kRechnungPosition;tRechnungPositionTeilmengenKonfiguration;kRechnungPosition;tRechnungPosition;kRechnungPosition
FK_Rechnung_tRechnungPositionText_kRechnungPosition;tRechnungPositionText;kRechnungPosition;tRechnungPosition;kRechnungPosition
FK_Rechnung_tRechnungStorno_kStornoGutschrift;tRechnungStorno;kStornoGutschrift;tgutschrift;kGutschrift
FK_Rechnung_tRechnungText_kRechnung;tRechnungText;kRechnung;tRechnung;kRechnung
FK_Rechnung_tRechnungZahlungsinfo_kRechnung;tRechnungZahlungsinfo;kRechnung;tRechnung;kRechnung
FK_ResPl_tResource_kResourceType;tResource;kResourceType;tResourceType;kResourceType
FK_ResPl_tResource_kTimeModel;tResource;kTimeModel;tTimeModel;kTimeModel
FK_ResPl_tResourceAbsenteeism_kAbsenteeismType;tResourceAbsenteeism;kAbsenteeismType;tAbsenteeismType;kAbsenteeismType
FK_ResPl_tResourceAbsenteeism_kResource;tResourceAbsenteeism;kResource;tResource;kResource
FK_ResPl_tResourceCustomField_kAttribut;tResourceCustomField;kAttribut;tAttribut;kAttribut
FK_ResPl_tResourceCustomField_kResource;tResourceCustomField;kResource;tResource;kResource
FK_ResPl_tResourceGroup_kResourceType;tResourceGroup;kResourceType;tResourceType;kResourceType
FK_ResPl_tResourceLabel_kResource;tResourceLabel;kResource;tResource;kResource
FK_ResPl_tResourcesGroups_kResource;tResourcesGroups;kResource;tResource;kResource
FK_ResPl_tResourcesGroups_kSubResource;tResourcesGroups;kResourceGroup;tResourceGroup;kResourceGroup
FK_ResPl_tResourceSub_kResource;tResourceSub;kResource;tResource;kResource
FK_ResPl_tResourceSub_kSubResource;tResourceSub;kSubResource;tResource;kResource
FK_ResPl_tResourceUser_kResource;tResourceUser;kResource;tResource;kResource
FK_dbo_tRestApiRegistrationRequestScope_kRestApiRegistrationRequest;tRestApiRegistrationRequestScope;kRestApiRegistrationRequest;tRestApiRegistrationRequest;kRestApiRegistrationRequest
FK_dbo_tRestApiRequestLog_kRestApiRegistrationRequest;tRestApiRequestLog;kRestApiRegistrationRequest;tRestApiRegistrationRequest;kRestApiRegistrationRequest
FK_SCX_tRMGrund_kReturnReason;tRMGrund;kSCXReason;tReturnReason;kReturnReason
FK_Blockly_tScript_kDirectory;tScript;kDirectory;tDirectory;kDirectory
FK_Sync_tScxLogeintrag_kSyncLogsitzung;tScxLogeintrag;kSyncLogsitzung;tSyncLogsitzung;kSyncLogsitzung
FK_SCX_tSellerAttribute_kShop;tSellerAttribute;kShop;tShop;kShop
FK_SCX_tSellerAttributeConditionalMandatory_kSellerAttribute;tSellerAttributeConditionalMandatory;kSellerAttribute;tSellerAttribute;kSellerAttribute
FK_SCX_tSellerAttributeConditionalOptional_kSellerAttribute;tSellerAttributeConditionalOptional;kSellerAttribute;tSellerAttribute;kSellerAttribute
FK_SCX_tSellerAttributeValue_kSellerAttribute;tSellerAttributeValue;kSellerAttribute;tSellerAttribute;kSellerAttribute
FK_WMS_tSerialNumber_kArtikel;tSerialNumber;kArtikel;tArtikel;kArtikel
FK_WMS_tSerialNumber_kPicklistePos;tSerialNumber;kPicklistePos;tPicklistePos;kPicklistePos
FK_WMS_tSerialNumber_kWarenlager;tSerialNumber;kWarenlager;tWarenLager;kWarenLager
FK_WMS_tSerialNumber_kWarenlagerEingang;tSerialNumber;kWarenlagerEingang;tWarenLagerEingang;kWarenLagerEingang
FK_Amazon_tSFPVersand_kVersandArt;tSFPVersand;kVersandArt;tversandart;kVersandArt
FK_FulfillmentNetwork_tShippingMethodMapping_kKunde;tShippingMethodMapping;kKunde;tkunde;kKunde
FK_FulfillmentNetwork_tShippingMethodMapping_kVersandart;tShippingMethodMapping;kVersandart;tversandart;kVersandArt
FK_FulfillmentNetwork_tShippingMethodMapping_kWarenlager;tShippingMethodMapping;kWarenlager;tWarenLager;kWarenLager
FK_SCX_tShippingRule_kChannel;tShippingRule;kChannel;tChannel;kChannel
FK_dbo_tShopKonfiguration_kDummyKategorie;tShopKonfiguration;kDummyKategorie;tkategorie;kKategorie
FK_dbo_tShopKundengruppe_kKundenGruppe;tShopKundenGruppe;kKundenGruppe;tKundenGruppe;kKundenGruppe
FK_dbo_tShopKundengruppe_kWebShop;tShopKundenGruppe;kWebShop;tShop;kShop
FK_dbo_tShopScx_kChannel;tShopScx;kChannel;tChannel;kChannel
FK_dbo_tShopScx_kZahlungsart;tShopScx;kZahlungsart;tZahlungsart;kZahlungsart
FK_dbo_tShopUeberverkaeufeMoeglich_kArtikel;tShopUeberverkaeufeMoeglich;kArtikel;tArtikel;kArtikel
FK_dbo_tShopUeberverkaeufeMoeglich_kShop;tShopUeberverkaeufeMoeglich;kShop;tShop;kShop
FK_dbo_tShopUeberverkaeufeMoeglich_nPlattform;tShopUeberverkaeufeMoeglich;nPlattform;tPlattform;nPlattform
FK_dbo_tShopVersandarten_kShop;tShopVersandarten;kShop;tShop;kShop
FK_dbo_tShopVersandarten_kVersandart;tShopVersandarten;kVersandart;tversandart;kVersandArt
FK_dbo_tSqlError_kErrorMessage;tSqlError;kErrorMessage;tSqlErrorMessages;kErrorMessage
FK_Shipping_tState_kPackage;tState;kPackage;tPackage;kPackage
FK_FulfillmentNetwork_tStockRef_kArtikel;tStockRef;kArtikel;tArtikel;kArtikel
FK_Ticketsystem_tTelefonat_kFile_HtmlInhalt;tTelefonat;kFile_HtmlInhalt;tFile;kFile
FK_Ticketsystem_tTelefonat_kTicket;tTelefonat;kTicket;tTicket;kTicket
FK_Ticketsystem_tTelefonatAnhang_kAnhang;tTelefonatAnhang;kAnhang;tFile;kFile
FK_Ticketsystem_tTelefonatAnhang_kTelefonat;tTelefonatAnhang;kTelefonat;tTelefonat;kTelefonat
FK_Ticketsystem_tTelefonatEntwurf_kFile_HtmlInhalt;tTelefonatEntwurf;kFile_HtmlInhalt;tFile;kFile
FK_Ticketsystem_tTelefonatEntwurf_kTicket;tTelefonatEntwurf;kTicket;tTicket;kTicket
FK_Ticketsystem_tTelefonatEntwurfAnhang_kAnhang;tTelefonatEntwurfAnhang;kAnhang;tFile;kFile
FK_Ticketsystem_tTelefonatEntwurfAnhang_kTelefonatEntwurf;tTelefonatEntwurfAnhang;kTelefonatEntwurf;tTelefonatEntwurf;kTelefonatEntwurf
FK_Nachrichten_tTextbaustein_kTextbausteinGruppe;tTextbaustein;kTextbausteinGruppe;tTextbausteinGruppe;kTextbausteinGruppe
FK_Nachrichten_tTextbausteinInhaltSprache_kFile;tTextbausteinInhaltSprache;kFile;tFile;kFile
FK_Nachrichten_tTextbausteinInhaltSprache_kSprache;tTextbausteinInhaltSprache;kSprache;tSpracheUsed;kSprache
FK_Nachrichten_tTextbausteinInhaltSprache_kTextbaustein;tTextbausteinInhaltSprache;kTextbaustein;tTextbaustein;kTextbaustein
FK_Ticketsystem_tTicket_kKunde;tTicket;kKunde;tkunde;kKunde
FK_Ticketsystem_tTicket_kLieferant;tTicket;kLieferant;tlieferant;kLieferant
FK_Ticketsystem_tTicket_kStatus;tTicket;kStatus;tStatus;kStatus
FK_Ticketsystem_tTicketBeobachter_kTicket;tTicketBeobachter;kTicket;tTicket;kTicket
FK_Ticketsystem_tTicketEckdaten_kTicket;tTicketEckdaten;kTicket;tTicket;kTicket
FK_Ticketsystem_tTicketLabel_kLabel;tTicketLabel;kLabel;tLabel;kLabel
FK_Ticketsystem_tTicketLabel_kTicket;tTicketLabel;kTicket;tTicket;kTicket
FK_Ticketsystem_tTicketRelation_kBasisticket;tTicketRelation;kBasisticket;tTicket;kTicket
FK_Ticketsystem_tTicketRelation_kVerknuepftesTicket;tTicketRelation;kVerknuepftesTicket;tTicket;kTicket
FK_ResPl_tTimeModelEntry_kTimeModel;tTimeModelEntry;kTimeModel;tTimeModel;kTimeModel
FK_ResPl_tTimeModelEntry_kTimeModelType;tTimeModelEntry;kTimeModelType;tTimeModelType;kTimeModelType
FK_ResPl_tTimeModelHoliday_kTimeModel;tTimeModelHoliday;kTimeModel;tTimeModel;kTimeModel
FK_ResPl_tTimeModelHoliday_kTimeModelType;tTimeModelHoliday;kTimeModelType;tTimeModelType;kTimeModelType
FK_ResPl_tTimeModelReplacement_kTimeModel;tTimeModelReplacement;kTimeModel;tTimeModel;kTimeModel
FK_ResPl_tTimeModelReplacement_kTimeModelReplaced;tTimeModelReplacement;kTimeModelReplaced;tTimeModel;kTimeModel
FK_Shipping_tTrackAndTraceConfiguration_tversandart;tTrackAndTraceConfiguration;kVersandart;tversandart;kVersandArt
FK_Shipping_tTrackAndTraceDpdConfiguration_tversandart;tTrackAndTraceDpdConfiguration;kVersandart;tversandart;kVersandArt
FK_ResPl_tUserResource_kResource;tUserResource;kResource;tResource;kResource
FK_dbo_tUserSession_kOwnerUserSession;tUserSession;kOwnerUserSession;tUserSession;kUserSession
FK_Ticketsystem_tVaterLabelLabel_kLabel;tVaterLabelLabel;kLabel;tLabel;kLabel
FK_Ticketsystem_tVaterLabelLabel_kVater;tVaterLabelLabel;kVater;tLabel;kLabel
FK_Amazon_tVCSSelfInvoiceLogeintrag_kAmazonabgleichLogsitzung;tVCSSelfInvoiceLogeintrag;kAmazonabgleichLogsitzung;tAmazonabgleichLogsitzung;kAmazonabgleichLogsitzung
FK_dbo_tVerfuegbarkeitsAnfrage_kArtikel;tVerfuegbarkeitsAnfrage;kArtikel;tArtikel;kArtikel
FK_dbo_tVerfuegbarkeitsAnfrage_kShop;tVerfuegbarkeitsAnfrage;kShop;tShop;kShop
FK_SCX_tVerkaufskanalArtikelData_kArtikel;tVerkaufskanalArtikelData;kArtikel;tArtikel;kArtikel
FK_SCX_tVerkaufskanalArtikelData_kShopScx;tVerkaufskanalArtikelData;kShopScx;tShopScx;kShopScx
FK_SCX_tVerkaufskanalCategoryFeldWert_kfile;tVerkaufskanalCategoryFeldWert;kfile;tFile;kFile
FK_SCX_tVerkaufskanalCategoryFeldWert_kShopScx;tVerkaufskanalCategoryFeldWert;kShopScx;tShopScx;kShopScx
FK_SCX_tVerkaufskanalChannelFeldWert_kfile;tVerkaufskanalChannelFeldWert;kfile;tFile;kFile
FK_SCX_tVerkaufskanalChannelFeldWert_kShopScx;tVerkaufskanalChannelFeldWert;kShopScx;tShopScx;kShopScx
FK_SCX_tVerkaufskanalKategoriemapping_kShopScx;tVerkaufskanalKategoriemapping;kShopScx;tShopScx;kShopScx
FK_SCX_tVerkaufskanalKategoriemapping_kWawiKategorie;tVerkaufskanalKategoriemapping;kWawiKategorie;tkategorie;kKategorie
FK_Shipping_tVersandplattformConfiguration_kVersandArt;tVersandplattformConfiguration;kVersandArt;tversandart;kVersandArt
FK_Shipping_tVersandplattformConfigurationMetadata_kVersandplattformConfiguration;tVersandplattformConfigurationMetadata;kVersandplattformConfiguration;tVersandplattformConfiguration;kVersandplattformConfiguration
FK_Ticketsystem_tVordefinierteAntwort_kFile_HtmlInhalt;tVordefinierteAntwort;kFile_HtmlInhalt;tFile;kFile
FK_FulfillmentNetwork_tVorgang_kVorgangType;tVorgang;kVorgangType;tVorgangType;kVorgangType
FK_FulfillmentNetwork_tVorgang_FulfillmentLog_kVorgang;tVorgang_FulfillmentLog;kVorgang;tVorgang;kVorgang
FK_FulfillmentNetwork_tVorgang_Queue_kVorgang;tVorgang_Queue;kVorgang;tVorgang;kVorgang
FK_FulfillmentNetwork_tVorgangType_kScopeType;tVorgangType;kScopeType;tScopeType;kScopeType
FK_FulfillmentNetwork_tVorgangType_kUserType;tVorgangType;kUserType;tUserType;kUserType
FK_Report_tVorlage_kVorlagenset;tVorlage;kVorlagenset;tVorlagenset;kVorlagenset
FK_Report_tVorlagensetEinstellung_kVorlagenset;tVorlagensetEinstellung;kVorlagenset;tVorlagenset;kVorlagenset
FK_dbo_tVoucherEinloesungen_kAuftrag;tVoucherEinloesungen;kAuftrag;tAuftrag;kAuftrag
FK_dbo_tVoucherEinloesungen_kAuftragPosition;tVoucherEinloesungen;kAuftragPosition;tAuftragPosition;kAuftragPosition
FK_dbo_tVoucherEinloesungen_kZahlung;tVoucherEinloesungen;kZahlung;tZahlung;kZahlung
FK_dbo_tVoucherEinloesungen_kZahlungGegenbuchung;tVoucherEinloesungen;kZahlungGegenbuchung;tZahlung;kZahlung
FK_dbo_tVouchers_kZahlungsart;tVouchers;kZahlungsart;tZahlungsart;kZahlungsart
FK_dbo_tVouchersToken_kVouchers;tVouchersToken;kVouchers;tVouchers;kVouchers
